data_venda,cliente,produto,quantidade,forma_pagamento,preco_unitario,valor_total,categoria
2024-03-11 15:00:00,Cliente 83,Milkshake,2,Cartão Crédito,12.0,24.0,Bebida
2024-03-13 05:00:00,Cliente 43,Açaí Bowl,3,Pix,22.0,66.0,Açaí
2024-02-29 23:00:00,Cliente 116,Milkshake,2,Dinheiro,12.0,24.0,Bebida
2024-04-05 14:00:00,Cliente 163,Açaí 500ml,3,Dinheiro,15.0,45.0,Açaí
2024-02-04 19:00:00,Cliente 78,Açaí 700ml,2,Cartão Débito,20.0,40.0,Açaí
2024-05-26 06:00:00,Cliente 58,Açaí 500ml,1,Cartão Crédito,15.0,15.0,Açaí
2024-01-09 10:00:00,Cliente 33,Sorvete Casquinha,2,Cartão Débito,5.0,10.0,Sorvete
2024-05-15 15:00:00,Cliente 14,Açaí 500ml,2,Cartão Débito,15.0,30.0,Açaí
2024-01-06 02:00:00,Cliente 162,Sorvete Casquinha,3,Cartão Débito,5.0,15.0,Sorvete
2024-01-17 16:00:00,Cliente 189,Açaí Bowl,3,Cartão Débito,22.0,66.0,Açaí
2024-02-01 22:00:00,Cliente 132,Sorvete Casquinha,2,Dinheiro,5.0,10.0,Sorvete
2024-01-13 05:00:00,Cliente 59,Sorvete Casquinha,3,Cartão Crédito,5.0,15.0,Sorvete
2024-04-06 23:00:00,Cliente 157,Banana Split,3,Cartão Débito,18.0,54.0,Sobremesa
2024-05-02 03:00:00,Cliente 83,Açaí 500ml,3,Cartão Crédito,15.0,45.0,Açaí
2024-01-09 05:00:00,Cliente 134,Banana Split,3,Dinheiro,18.0,54.0,Sobremesa
2024-05-06 05:00:00,Cliente 121,Açaí Bowl,3,Dinheiro,22.0,66.0,Açaí
2024-03-21 10:00:00,Cliente 177,Açaí 700ml,2,Pix,20.0,40.0,Açaí
2024-05-29 06:00:00,Cliente 168,Açaí 500ml,3,Pix,15.0,45.0,Açaí
2024-04-26 15:00:00,Cliente 83,Açaí 700ml,1,Cartão Crédito,20.0,20.0,Açaí
2024-04-01 07:00:00,Cliente 193,Açaí 700ml,2,Pix,20.0,40.0,Açaí
2024-01-26 08:00:00,Cliente 197,Sorvete Casquinha,2,Cartão Débito,5.0,10.0,Sorvete
2024-05-16 08:00:00,Cliente 27,Açaí 500ml,2,Cartão Crédito,15.0,30.0,Açaí
2024-02-17 19:00:00,Cliente 80,Açaí 700ml,3,Dinheiro,20.0,60.0,Açaí
2024-01-08 18:00:00,Cliente 134,Milkshake,1,Dinheiro,12.0,12.0,Bebida
2024-05-21 13:00:00,Cliente 13,Açaí 700ml,3,Cartão Débito,20.0,60.0,Açaí
2024-04-14 15:00:00,Cliente 64,Milkshake,2,Pix,12.0,24.0,Bebida
2024-05-22 12:00:00,Cliente 190,Açaí 500ml,2,Cartão Crédito,15.0,30.0,Açaí
2024-03-15 18:00:00,Cliente 147,Açaí Bowl,2,Cartão Crédito,22.0,44.0,Açaí
2024-01-28 11:00:00,Cliente 80,Banana Split,2,Cartão Débito,18.0,36.0,Sobremesa
2024-04-27 03:00:00,Cliente 123,Açaí 500ml,3,Pix,15.0,45.0,Açaí
2024-05-05 02:00:00,Cliente 43,Banana Split,1,Cartão Crédito,18.0,18.0,Sobremesa
2024-03-22 11:00:00,Cliente 89,Banana Split,1,Cartão Débito,18.0,18.0,Sobremesa
2024-04-12 02:00:00,Cliente 148,Açaí 500ml,2,Cartão Crédito,15.0,30.0,Açaí
2024-02-27 01:00:00,Cliente 95,Açaí 700ml,1,Dinheiro,20.0,20.0,Açaí
2024-03-23 18:00:00,Cliente 196,Açaí 300ml,2,Cartão Crédito,10.0,20.0,Açaí
2024-03-04 22:00:00,Cliente 172,Açaí 700ml,2,Cartão Crédito,20.0,40.0,Açaí
2024-01-07 02:00:00,Cliente 151,Açaí 700ml,1,Cartão Crédito,20.0,20.0,Açaí
2024-05-14 03:00:00,Cliente 2,Açaí Bowl,2,Pix,22.0,44.0,Açaí
2024-05-01 07:00:00,Cliente 120,Sorvete Casquinha,1,Pix,5.0,5.0,Sorvete
2024-03-13 06:00:00,Cliente 22,Sorvete Casquinha,2,Cartão Débito,5.0,10.0,Sorvete
2024-03-17 19:00:00,Cliente 115,Açaí 700ml,1,Pix,20.0,20.0,Açaí
2024-01-21 08:00:00,Cliente 57,Milkshake,2,Cartão Crédito,12.0,24.0,Bebida
2024-05-04 00:00:00,Cliente 72,Açaí Bowl,1,Cartão Crédito,22.0,22.0,Açaí
2024-03-22 15:00:00,Cliente 7,Banana Split,2,Pix,18.0,36.0,Sobremesa
2024-03-10 07:00:00,Cliente 184,Sorvete Casquinha,2,Pix,5.0,10.0,Sorvete
2024-04-18 06:00:00,Cliente 119,Açaí 700ml,2,Cartão Crédito,20.0,40.0,Açaí
2024-04-09 09:00:00,Cliente 195,Açaí Bowl,1,Cartão Crédito,22.0,22.0,Açaí
2024-05-01 15:00:00,Cliente 114,Açaí 300ml,3,Dinheiro,10.0,30.0,Açaí
2024-01-27 16:00:00,Cliente 16,Milkshake,2,Cartão Débito,12.0,24.0,Bebida
2024-03-16 02:00:00,Cliente 83,Açaí 500ml,2,Pix,15.0,30.0,Açaí
2024-04-15 00:00:00,Cliente 179,Açaí 700ml,1,Cartão Débito,20.0,20.0,Açaí
2024-03-23 01:00:00,Cliente 72,Açaí Bowl,2,Cartão Crédito,22.0,44.0,Açaí
2024-04-01 14:00:00,Cliente 124,Açaí 700ml,2,Cartão Débito,20.0,40.0,Açaí
2024-02-29 22:00:00,Cliente 113,Banana Split,2,Pix,18.0,36.0,Sobremesa
2024-05-20 09:00:00,Cliente 12,Milkshake,2,Pix,12.0,24.0,Bebida
2024-03-09 02:00:00,Cliente 126,Sorvete Casquinha,3,Cartão Débito,5.0,15.0,Sorvete
2024-01-11 22:00:00,Cliente 53,Sorvete Casquinha,3,Pix,5.0,15.0,Sorvete
2024-03-15 11:00:00,Cliente 75,Sorvete Casquinha,2,Dinheiro,5.0,10.0,Sorvete
2024-04-01 07:00:00,Cliente 133,Açaí 500ml,2,Cartão Crédito,15.0,30.0,Açaí
2024-04-09 17:00:00,Cliente 27,Açaí Bowl,2,Cartão Crédito,22.0,44.0,Açaí
2024-01-26 23:00:00,Cliente 140,Milkshake,3,Pix,12.0,36.0,Bebida
2024-02-12 08:00:00,Cliente 145,Milkshake,3,Cartão Crédito,12.0,36.0,Bebida
2024-05-31 19:00:00,Cliente 134,Sorvete Casquinha,1,Dinheiro,5.0,5.0,Sorvete
2024-02-06 16:00:00,Cliente 97,Sorvete Casquinha,1,Pix,5.0,5.0,Sorvete
2024-03-26 09:00:00,Cliente 5,Banana Split,2,Dinheiro,18.0,36.0,Sobremesa
2024-05-02 16:00:00,Cliente 57,Açaí 300ml,2,Dinheiro,10.0,20.0,Açaí
2024-02-25 07:00:00,Cliente 156,Açaí 300ml,3,Cartão Crédito,10.0,30.0,Açaí
2024-04-05 21:00:00,Cliente 78,Açaí 700ml,2,Cartão Crédito,20.0,40.0,Açaí
2024-01-19 20:00:00,Cliente 69,Açaí 700ml,2,Cartão Débito,20.0,40.0,Açaí
2024-05-09 12:00:00,Cliente 118,Milkshake,3,Dinheiro,12.0,36.0,Bebida
2024-02-19 07:00:00,Cliente 120,Milkshake,3,Cartão Crédito,12.0,36.0,Bebida
2024-05-07 14:00:00,Cliente 59,Açaí 500ml,3,Dinheiro,15.0,45.0,Açaí
2024-03-26 16:00:00,Cliente 33,Açaí 500ml,3,Cartão Débito,15.0,45.0,Açaí
2024-05-17 16:00:00,Cliente 62,Açaí 300ml,1,Dinheiro,10.0,10.0,Açaí
2024-05-12 02:00:00,Cliente 50,Açaí 700ml,3,Pix,20.0,60.0,Açaí
2024-03-11 02:00:00,Cliente 112,Açaí 300ml,3,Cartão Débito,10.0,30.0,Açaí
2024-04-29 07:00:00,Cliente 19,Açaí 300ml,2,Cartão Débito,10.0,20.0,Açaí
2024-04-03 23:00:00,Cliente 197,Açaí 700ml,2,Dinheiro,20.0,40.0,Açaí
2024-02-18 02:00:00,Cliente 123,Açaí Bowl,2,Dinheiro,22.0,44.0,Açaí
2024-01-17 19:00:00,Cliente 194,Açaí 500ml,1,Cartão Crédito,15.0,15.0,Açaí
2024-04-01 15:00:00,Cliente 47,Banana Split,3,Pix,18.0,54.0,Sobremesa
2024-03-28 13:00:00,Cliente 167,Banana Split,3,Cartão Débito,18.0,54.0,Sobremesa
2024-05-12 23:00:00,Cliente 196,Banana Split,1,Cartão Débito,18.0,18.0,Sobremesa
2024-03-11 16:00:00,Cliente 33,Açaí 700ml,3,Cartão Débito,20.0,60.0,Açaí
2024-01-27 03:00:00,Cliente 141,Sorvete Casquinha,2,Cartão Crédito,5.0,10.0,Sorvete
2024-01-25 10:00:00,Cliente 84,Sorvete Casquinha,1,Pix,5.0,5.0,Sorvete
2024-03-09 16:00:00,Cliente 182,Sorvete Casquinha,3,Cartão Débito,5.0,15.0,Sorvete
2024-03-01 03:00:00,Cliente 135,Milkshake,1,Cartão Débito,12.0,12.0,Bebida
2024-03-01 05:00:00,Cliente 79,Açaí 500ml,1,Cartão Crédito,15.0,15.0,Açaí
2024-01-05 07:00:00,Cliente 14,Açaí 500ml,3,Dinheiro,15.0,45.0,Açaí
2024-01-11 13:00:00,Cliente 147,Açaí Bowl,2,Cartão Débito,22.0,44.0,Açaí
2024-05-17 10:00:00,Cliente 128,Açaí Bowl,3,Pix,22.0,66.0,Açaí
2024-05-12 15:00:00,Cliente 54,Milkshake,3,Pix,12.0,36.0,Bebida
2024-04-16 13:00:00,Cliente 148,Açaí 300ml,2,Pix,10.0,20.0,Açaí
2024-03-03 08:00:00,Cliente 29,Açaí Bowl,3,Pix,22.0,66.0,Açaí
2024-01-05 02:00:00,Cliente 24,Banana Split,3,Cartão Crédito,18.0,54.0,Sobremesa
2024-04-01 16:00:00,Cliente 82,Sorvete Casquinha,3,Cartão Débito,5.0,15.0,Sorvete
2024-03-19 12:00:00,Cliente 63,Banana Split,1,Cartão Crédito,18.0,18.0,Sobremesa
2024-05-03 09:00:00,Cliente 105,Sorvete Casquinha,1,Pix,5.0,5.0,Sorvete
2024-03-20 23:00:00,Cliente 57,Banana Split,1,Pix,18.0,18.0,Sobremesa
2024-02-06 13:00:00,Cliente 136,Açaí 300ml,3,Pix,10.0,30.0,Açaí
2024-01-15 01:00:00,Cliente 62,Banana Split,2,Cartão Crédito,18.0,36.0,Sobremesa
2024-04-29 13:00:00,Cliente 157,Banana Split,1,Pix,18.0,18.0,Sobremesa
2024-05-14 18:00:00,Cliente 17,Açaí 700ml,2,Cartão Débito,20.0,40.0,Açaí
2024-02-09 20:00:00,Cliente 66,Banana Split,3,Pix,18.0,54.0,Sobremesa
2024-03-12 00:00:00,Cliente 6,Açaí 700ml,1,Cartão Débito,20.0,20.0,Açaí
2024-01-07 16:00:00,Cliente 58,Açaí 500ml,3,Cartão Débito,15.0,45.0,Açaí
2024-03-07 19:00:00,Cliente 69,Milkshake,2,Pix,12.0,24.0,Bebida
2024-04-28 16:00:00,Cliente 156,Banana Split,1,Cartão Crédito,18.0,18.0,Sobremesa
2024-01-17 13:00:00,Cliente 62,Açaí 500ml,1,Dinheiro,15.0,15.0,Açaí
2024-02-24 04:00:00,Cliente 169,Açaí Bowl,1,Dinheiro,22.0,22.0,Açaí
2024-02-03 23:00:00,Cliente 197,Açaí Bowl,1,Cartão Débito,22.0,22.0,Açaí
2024-03-04 15:00:00,Cliente 82,Açaí 700ml,2,Cartão Crédito,20.0,40.0,Açaí
2024-03-20 23:00:00,Cliente 169,Banana Split,1,Dinheiro,18.0,18.0,Sobremesa
2024-02-28 23:00:00,Cliente 177,Banana Split,3,Pix,18.0,54.0,Sobremesa
2024-02-18 06:00:00,Cliente 177,Açaí 300ml,1,Pix,10.0,10.0,Açaí
2024-02-20 18:00:00,Cliente 71,Açaí 500ml,2,Cartão Débito,15.0,30.0,Açaí
2024-01-17 16:00:00,Cliente 131,Sorvete Casquinha,1,Cartão Crédito,5.0,5.0,Sorvete
2024-01-27 15:00:00,Cliente 10,Sorvete Casquinha,2,Cartão Crédito,5.0,10.0,Sorvete
2024-05-09 08:00:00,Cliente 98,Açaí 300ml,2,Dinheiro,10.0,20.0,Açaí
2024-04-23 23:00:00,Cliente 89,Açaí 700ml,3,Dinheiro,20.0,60.0,Açaí
2024-01-20 03:00:00,Cliente 35,Sorvete Casquinha,1,Pix,5.0,5.0,Sorvete
2024-02-09 18:00:00,Cliente 2,Sorvete Casquinha,1,Cartão Débito,5.0,5.0,Sorvete
2024-01-20 13:00:00,Cliente 124,Açaí Bowl,1,Cartão Crédito,22.0,22.0,Açaí
2024-05-23 14:00:00,Cliente 24,Açaí Bowl,3,Dinheiro,22.0,66.0,Açaí
2024-02-13 13:00:00,Cliente 74,Milkshake,3,Dinheiro,12.0,36.0,Bebida
2024-04-26 13:00:00,Cliente 166,Açaí 500ml,2,Cartão Débito,15.0,30.0,Açaí
2024-03-11 13:00:00,Cliente 22,Açaí 700ml,2,Cartão Débito,20.0,40.0,Açaí
2024-03-27 21:00:00,Cliente 154,Banana Split,2,Pix,18.0,36.0,Sobremesa
2024-04-04 21:00:00,Cliente 171,Açaí 500ml,3,Cartão Débito,15.0,45.0,Açaí
2024-05-23 04:00:00,Cliente 183,Açaí 700ml,3,Pix,20.0,60.0,Açaí
2024-01-24 10:00:00,Cliente 39,Sorvete Casquinha,3,Pix,5.0,15.0,Sorvete
2024-04-13 13:00:00,Cliente 157,Milkshake,2,Cartão Débito,12.0,24.0,Bebida
2024-03-15 23:00:00,Cliente 20,Açaí 500ml,3,Cartão Débito,15.0,45.0,Açaí
2024-05-19 18:00:00,Cliente 41,Sorvete Casquinha,2,Cartão Débito,5.0,10.0,Sorvete
2024-03-27 10:00:00,Cliente 182,Açaí 700ml,2,Cartão Débito,20.0,40.0,Açaí
2024-01-10 09:00:00,Cliente 148,Açaí 500ml,1,Cartão Débito,15.0,15.0,Açaí
2024-05-19 12:00:00,Cliente 108,Banana Split,1,Pix,18.0,18.0,Sobremesa
2024-02-03 05:00:00,Cliente 147,Açaí 500ml,1,Dinheiro,15.0,15.0,Açaí
2024-04-07 03:00:00,Cliente 84,Sorvete Casquinha,2,Cartão Crédito,5.0,10.0,Sorvete
2024-05-01 22:00:00,Cliente 111,Açaí 500ml,1,Cartão Crédito,15.0,15.0,Açaí
2024-02-09 23:00:00,Cliente 66,Banana Split,1,Pix,18.0,18.0,Sobremesa
2024-03-03 16:00:00,Cliente 158,Milkshake,1,Pix,12.0,12.0,Bebida
2024-01-19 20:00:00,Cliente 53,Milkshake,3,Dinheiro,12.0,36.0,Bebida
2024-05-07 19:00:00,Cliente 34,Sorvete Casquinha,2,Cartão Débito,5.0,10.0,Sorvete
2024-02-03 23:00:00,Cliente 150,Açaí 700ml,1,Pix,20.0,20.0,Açaí
2024-01-28 10:00:00,Cliente 67,Sorvete Casquinha,3,Cartão Crédito,5.0,15.0,Sorvete
2024-05-29 11:00:00,Cliente 134,Milkshake,3,Cartão Débito,12.0,36.0,Bebida
2024-01-23 18:00:00,Cliente 27,Açaí 300ml,3,Pix,10.0,30.0,Açaí
2024-02-20 15:00:00,Cliente 10,Açaí 300ml,1,Cartão Débito,10.0,10.0,Açaí
2024-05-10 00:00:00,Cliente 73,Açaí 500ml,3,Cartão Crédito,15.0,45.0,Açaí
2024-05-29 07:00:00,Cliente 96,Banana Split,2,Cartão Débito,18.0,36.0,Sobremesa
2024-01-01 16:00:00,Cliente 48,Açaí Bowl,3,Pix,22.0,66.0,Açaí
2024-05-15 03:00:00,Cliente 70,Açaí Bowl,3,Pix,22.0,66.0,Açaí
2024-02-21 19:00:00,Cliente 187,Açaí Bowl,3,Cartão Crédito,22.0,66.0,Açaí
2024-04-01 21:00:00,Cliente 100,Açaí 500ml,3,Dinheiro,15.0,45.0,Açaí
2024-04-15 04:00:00,Cliente 59,Açaí 300ml,2,Dinheiro,10.0,20.0,Açaí
2024-02-14 13:00:00,Cliente 2,Milkshake,1,Cartão Débito,12.0,12.0,Bebida
2024-05-23 12:00:00,Cliente 157,Açaí 500ml,2,Pix,15.0,30.0,Açaí
2024-04-16 21:00:00,Cliente 196,Açaí Bowl,2,Pix,22.0,44.0,Açaí
2024-03-30 10:00:00,Cliente 65,Açaí Bowl,1,Cartão Crédito,22.0,22.0,Açaí
2024-03-14 16:00:00,Cliente 83,Sorvete Casquinha,3,Cartão Crédito,5.0,15.0,Sorvete
2024-02-14 04:00:00,Cliente 154,Açaí Bowl,1,Pix,22.0,22.0,Açaí
2024-04-06 23:00:00,Cliente 10,Banana Split,1,Cartão Crédito,18.0,18.0,Sobremesa
2024-05-22 12:00:00,Cliente 53,Açaí Bowl,2,Dinheiro,22.0,44.0,Açaí
2024-04-16 00:00:00,Cliente 79,Sorvete Casquinha,1,Dinheiro,5.0,5.0,Sorvete
2024-01-13 13:00:00,Cliente 59,Açaí Bowl,3,Cartão Débito,22.0,66.0,Açaí
2024-01-08 12:00:00,Cliente 150,Banana Split,2,Cartão Crédito,18.0,36.0,Sobremesa
2024-01-26 06:00:00,Cliente 179,Milkshake,3,Cartão Débito,12.0,36.0,Bebida
2024-05-12 02:00:00,Cliente 48,Açaí 500ml,2,Cartão Crédito,15.0,30.0,Açaí
2024-01-30 03:00:00,Cliente 149,Banana Split,3,Cartão Crédito,18.0,54.0,Sobremesa
2024-02-11 08:00:00,Cliente 123,Sorvete Casquinha,1,Dinheiro,5.0,5.0,Sorvete
2024-02-17 11:00:00,Cliente 22,Açaí 500ml,1,Pix,15.0,15.0,Açaí
2024-01-08 22:00:00,Cliente 100,Açaí 500ml,1,Cartão Crédito,15.0,15.0,Açaí
2024-04-05 20:00:00,Cliente 98,Sorvete Casquinha,3,Cartão Crédito,5.0,15.0,Sorvete
2024-02-10 20:00:00,Cliente 158,Açaí 300ml,2,Cartão Crédito,10.0,20.0,Açaí
2024-05-03 23:00:00,Cliente 25,Açaí Bowl,2,Pix,22.0,44.0,Açaí
2024-03-24 14:00:00,Cliente 28,Banana Split,2,Cartão Débito,18.0,36.0,Sobremesa
2024-02-19 08:00:00,Cliente 193,Sorvete Casquinha,1,Cartão Débito,5.0,5.0,Sorvete
2024-05-18 15:00:00,Cliente 113,Milkshake,3,Cartão Crédito,12.0,36.0,Bebida
2024-05-21 10:00:00,Cliente 45,Açaí 700ml,2,Cartão Crédito,20.0,40.0,Açaí
2024-01-06 07:00:00,Cliente 68,Sorvete Casquinha,3,Cartão Débito,5.0,15.0,Sorvete
2024-03-27 01:00:00,Cliente 7,Açaí Bowl,2,Cartão Débito,22.0,44.0,Açaí
2024-03-16 16:00:00,Cliente 49,Açaí Bowl,1,Dinheiro,22.0,22.0,Açaí
2024-03-14 06:00:00,Cliente 137,Açaí 500ml,3,Cartão Crédito,15.0,45.0,Açaí
2024-04-18 21:00:00,Cliente 164,Açaí 500ml,2,Cartão Débito,15.0,30.0,Açaí
2024-01-24 17:00:00,Cliente 83,Sorvete Casquinha,2,Dinheiro,5.0,10.0,Sorvete
2024-02-26 02:00:00,Cliente 129,Açaí 700ml,2,Pix,20.0,40.0,Açaí
2024-03-19 23:00:00,Cliente 138,Sorvete Casquinha,2,Cartão Crédito,5.0,10.0,Sorvete
2024-04-23 21:00:00,Cliente 164,Açaí 700ml,1,Cartão Débito,20.0,20.0,Açaí
2024-01-27 01:00:00,Cliente 73,Açaí 700ml,2,Cartão Crédito,20.0,40.0,Açaí
2024-05-19 23:00:00,Cliente 46,Açaí Bowl,2,Dinheiro,22.0,44.0,Açaí
2024-04-30 21:00:00,Cliente 106,Açaí Bowl,1,Cartão Débito,22.0,22.0,Açaí
2024-03-11 06:00:00,Cliente 160,Açaí Bowl,2,Pix,22.0,44.0,Açaí
2024-05-05 09:00:00,Cliente 32,Milkshake,3,Pix,12.0,36.0,Bebida
2024-01-07 10:00:00,Cliente 6,Açaí Bowl,3,Dinheiro,22.0,66.0,Açaí
2024-04-15 17:00:00,Cliente 176,Banana Split,2,Pix,18.0,36.0,Sobremesa
2024-02-28 17:00:00,Cliente 166,Açaí 500ml,1,Pix,15.0,15.0,Açaí
2024-02-02 16:00:00,Cliente 145,Açaí 500ml,1,Pix,15.0,15.0,Açaí
2024-05-12 07:00:00,Cliente 74,Açaí 700ml,1,Pix,20.0,20.0,Açaí
2024-05-24 08:00:00,Cliente 114,Açaí 500ml,2,Pix,15.0,30.0,Açaí
2024-01-11 05:00:00,Cliente 27,Açaí 300ml,2,Pix,10.0,20.0,Açaí
2024-05-15 07:00:00,Cliente 54,Açaí 700ml,3,Pix,20.0,60.0,Açaí
2024-05-09 14:00:00,Cliente 178,Açaí 500ml,1,Cartão Débito,15.0,15.0,Açaí
2024-03-03 12:00:00,Cliente 163,Açaí 300ml,2,Pix,10.0,20.0,Açaí
2024-03-12 01:00:00,Cliente 85,Milkshake,2,Cartão Débito,12.0,24.0,Bebida
2024-04-26 22:00:00,Cliente 127,Açaí 500ml,2,Cartão Crédito,15.0,30.0,Açaí
2024-01-23 09:00:00,Cliente 153,Açaí 300ml,1,Dinheiro,10.0,10.0,Açaí
2024-03-19 18:00:00,Cliente 156,Sorvete Casquinha,1,Pix,5.0,5.0,Sorvete
2024-03-17 17:00:00,Cliente 111,Banana Split,3,Dinheiro,18.0,54.0,Sobremesa
2024-02-08 08:00:00,Cliente 15,Sorvete Casquinha,1,Pix,5.0,5.0,Sorvete
2024-04-12 07:00:00,Cliente 132,Açaí 300ml,2,Cartão Débito,10.0,20.0,Açaí
2024-01-22 20:00:00,Cliente 93,Açaí 700ml,3,Pix,20.0,60.0,Açaí
2024-04-29 19:00:00,Cliente 123,Açaí Bowl,1,Cartão Crédito,22.0,22.0,Açaí
2024-03-04 17:00:00,Cliente 73,Açaí Bowl,1,Dinheiro,22.0,22.0,Açaí
2024-05-02 22:00:00,Cliente 155,Açaí Bowl,1,Dinheiro,22.0,22.0,Açaí
2024-01-02 11:00:00,Cliente 154,Açaí 700ml,1,Cartão Crédito,20.0,20.0,Açaí
2024-01-29 12:00:00,Cliente 147,Açaí 500ml,2,Cartão Débito,15.0,30.0,Açaí
2024-01-01 19:00:00,Cliente 92,Açaí Bowl,1,Cartão Débito,22.0,22.0,Açaí
2024-04-08 16:00:00,Cliente 17,Sorvete Casquinha,2,Cartão Crédito,5.0,10.0,Sorvete
2024-04-16 15:00:00,Cliente 43,Açaí 700ml,2,Dinheiro,20.0,40.0,Açaí
2024-01-17 15:00:00,Cliente 121,Açaí 700ml,2,Pix,20.0,40.0,Açaí
2024-04-22 13:00:00,Cliente 41,Açaí Bowl,3,Cartão Débito,22.0,66.0,Açaí
2024-02-10 11:00:00,Cliente 170,Sorvete Casquinha,2,Pix,5.0,10.0,Sorvete
2024-03-20 10:00:00,Cliente 178,Milkshake,1,Dinheiro,12.0,12.0,Bebida
2024-04-14 22:00:00,Cliente 168,Açaí 700ml,3,Pix,20.0,60.0,Açaí
2024-02-18 14:00:00,Cliente 39,Açaí Bowl,1,Cartão Crédito,22.0,22.0,Açaí
2024-02-16 11:00:00,Cliente 113,Banana Split,2,Cartão Débito,18.0,36.0,Sobremesa
2024-05-22 17:00:00,Cliente 151,Açaí 300ml,1,Cartão Débito,10.0,10.0,Açaí
2024-02-04 17:00:00,Cliente 111,Açaí 500ml,3,Cartão Crédito,15.0,45.0,Açaí
2024-03-16 23:00:00,Cliente 180,Açaí 700ml,3,Cartão Crédito,20.0,60.0,Açaí
2024-04-25 14:00:00,Cliente 47,Banana Split,1,Cartão Débito,18.0,18.0,Sobremesa
2024-03-23 14:00:00,Cliente 63,Banana Split,1,Cartão Débito,18.0,18.0,Sobremesa
2024-02-05 13:00:00,Cliente 110,Açaí 700ml,1,Cartão Débito,20.0,20.0,Açaí
2024-01-03 02:00:00,Cliente 69,Milkshake,3,Dinheiro,12.0,36.0,Bebida
2024-01-24 22:00:00,Cliente 43,Açaí 300ml,2,Dinheiro,10.0,20.0,Açaí
2024-05-15 21:00:00,Cliente 176,Açaí 500ml,1,Dinheiro,15.0,15.0,Açaí
2024-02-17 20:00:00,Cliente 34,Açaí 700ml,2,Pix,20.0,40.0,Açaí
2024-04-01 13:00:00,Cliente 40,Açaí 500ml,3,Dinheiro,15.0,45.0,Açaí
2024-04-08 09:00:00,Cliente 61,Sorvete Casquinha,1,Cartão Débito,5.0,5.0,Sorvete
2024-04-19 01:00:00,Cliente 178,Banana Split,1,Dinheiro,18.0,18.0,Sobremesa
2024-05-22 05:00:00,Cliente 195,Banana Split,3,Cartão Débito,18.0,54.0,Sobremesa
2024-04-08 00:00:00,Cliente 62,Açaí 700ml,1,Cartão Crédito,20.0,20.0,Açaí
2024-03-12 11:00:00,Cliente 58,Açaí 700ml,2,Pix,20.0,40.0,Açaí
2024-01-29 09:00:00,Cliente 161,Sorvete Casquinha,3,Pix,5.0,15.0,Sorvete
2024-02-04 21:00:00,Cliente 75,Milkshake,3,Cartão Crédito,12.0,36.0,Bebida
2024-02-14 21:00:00,Cliente 16,Açaí 700ml,1,Cartão Débito,20.0,20.0,Açaí
2024-05-07 02:00:00,Cliente 82,Banana Split,3,Pix,18.0,54.0,Sobremesa
2024-04-13 19:00:00,Cliente 94,Açaí 500ml,1,Dinheiro,15.0,15.0,Açaí
2024-04-20 20:00:00,Cliente 48,Açaí 300ml,1,Cartão Débito,10.0,10.0,Açaí
2024-05-06 16:00:00,Cliente 138,Açaí Bowl,3,Pix,22.0,66.0,Açaí
2024-04-06 07:00:00,Cliente 82,Açaí 500ml,1,Cartão Crédito,15.0,15.0,Açaí
2024-05-10 04:00:00,Cliente 38,Milkshake,2,Cartão Débito,12.0,24.0,Bebida
2024-03-07 11:00:00,Cliente 127,Açaí 300ml,2,Pix,10.0,20.0,Açaí
2024-05-07 03:00:00,Cliente 19,Açaí 500ml,1,Cartão Crédito,15.0,15.0,Açaí
2024-01-01 04:00:00,Cliente 164,Açaí 500ml,2,Cartão Débito,15.0,30.0,Açaí
2024-02-16 22:00:00,Cliente 187,Sorvete Casquinha,1,Dinheiro,5.0,5.0,Sorvete
2024-02-20 19:00:00,Cliente 63,Açaí Bowl,2,Cartão Débito,22.0,44.0,Açaí
2024-02-02 05:00:00,Cliente 77,Milkshake,3,Dinheiro,12.0,36.0,Bebida
2024-02-06 12:00:00,Cliente 174,Banana Split,1,Cartão Débito,18.0,18.0,Sobremesa
2024-02-11 07:00:00,Cliente 131,Sorvete Casquinha,1,Cartão Crédito,5.0,5.0,Sorvete
2024-05-02 03:00:00,Cliente 102,Açaí 300ml,1,Dinheiro,10.0,10.0,Açaí
2024-05-22 13:00:00,Cliente 65,Açaí Bowl,1,Dinheiro,22.0,22.0,Açaí
2024-01-02 22:00:00,Cliente 120,Banana Split,1,Cartão Débito,18.0,18.0,Sobremesa
2024-05-01 10:00:00,Cliente 91,Sorvete Casquinha,1,Pix,5.0,5.0,Sorvete
2024-04-29 14:00:00,Cliente 8,Açaí Bowl,3,Dinheiro,22.0,66.0,Açaí
2024-05-04 07:00:00,Cliente 179,Milkshake,3,Cartão Débito,12.0,36.0,Bebida
2024-04-22 15:00:00,Cliente 73,Açaí 700ml,2,Cartão Crédito,20.0,40.0,Açaí
2024-01-12 04:00:00,Cliente 134,Açaí 700ml,1,Cartão Débito,20.0,20.0,Açaí
2024-01-16 09:00:00,Cliente 107,Açaí 300ml,2,Cartão Débito,10.0,20.0,Açaí
2024-01-27 11:00:00,Cliente 89,Açaí 700ml,2,Dinheiro,20.0,40.0,Açaí
2024-02-17 01:00:00,Cliente 39,Sorvete Casquinha,3,Pix,5.0,15.0,Sorvete
2024-03-11 13:00:00,Cliente 113,Açaí 300ml,2,Cartão Crédito,10.0,20.0,Açaí
